datetime,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),Rainfall,Boiling Point,latitude,longitude
2023-01-20 05:00:00,76.75,139.25,3.7600000000000002,31.725,19.915,13.165,13.934999999999999,0.66,36.574999999999996,68.5,0.41,172.0,39.375,12.100000000000001,0.0,707.0,23.2599,77.4126
2023-01-20 06:00:00,75.5,145.625,4.09,31.965,20.34,12.989999999999998,12.675,0.685,30.869999999999997,68.25,0.365,169.125,40.5,12.185,0.0,707.0,23.2599,77.4126
2023-01-20 07:00:00,82.75,166.25,7.81,32.114999999999995,23.425,13.105,12.625,0.81,34.085,67.5,0.44,190.91500000000002,51.125,12.775,0.0,707.0,23.2599,77.4126
2023-01-20 08:00:00,94.875,194.625,5.725,34.065,22.76,13.09,13.524999999999999,0.8,38.335,58.5,0.515,197.0,170.5,15.760000000000002,0.0,707.0,23.2599,77.4126
2023-01-20 09:00:00,97.375,210.5,2.075,31.43,18.39,13.375,17.715,0.8999999999999999,47.95,56.0,0.8999999999999999,171.875,279.75,18.525,0.0,707.0,23.2599,77.4126
2023-01-20 10:00:00,77.75,185.25,1.215,28.625,16.225,13.16,18.315,0.715,48.349999999999994,54.0,1.24,173.125,305.875,21.560000000000002,0.0,707.0,23.2599,77.4126
2023-01-20 11:00:00,65.5,187.875,0.9849999999999999,25.5,14.36,13.16,18.75,0.535,55.6,45.625,1.8599999999999999,93.75,249.75,24.525,0.0,707.0,23.2599,77.4126
2023-01-20 12:00:00,41.625,183.375,0.875,20.060000000000002,11.385,13.1,15.4,0.45999999999999996,60.21,42.375,1.89,98.375,286.625,25.275,0.0,707.0,23.2599,77.4126
2023-01-20 13:00:00,38.75,127.125,1.0,17.65,10.205,13.73,14.775,0.345,62.61,40.25,1.7,101.875,291.375,26.060000000000002,0.025,707.0,23.2599,77.4126
2023-01-20 14:00:00,39.875,105.625,0.8,16.085,9.19,14.100000000000001,14.190000000000001,0.32,64.17999999999999,40.75,1.755,101.125,285.0,26.2,0.0,707.0,23.2599,77.4126
2023-01-20 15:00:00,34.625,99.0,0.925,15.5,9.015,16.25,16.29,0.32999999999999996,64.975,38.875,1.2850000000000001,102.25,290.96000000000004,26.735,0.0,707.25,23.2599,77.4126
2023-01-20 16:00:00,34.875,100.125,0.825,14.045000000000002,8.135,18.725,17.064999999999998,0.29000000000000004,83.35,39.5,1.04,107.25,131.125,26.0,0.0,715.0,23.2599,77.4126
2023-01-20 17:00:00,37.125,90.25,0.9199999999999999,17.16,9.885,18.509999999999998,16.265,0.475,71.39500000000001,45.875,0.45,120.125,47.25,23.935000000000002,0.0,716.0,23.2599,77.4126
2023-01-20 18:00:00,47.875,125.5,25.415,48.235,46.325,19.625,14.7,1.885,27.689999999999998,57.0,0.515,157.75,42.375,21.02,0.0,716.75,23.2599,77.4126
2023-01-20 19:00:00,68.625,186.25,1.81,35.474999999999994,20.35,18.134999999999998,15.364999999999998,1.4649999999999999,33.775,65.0,0.595,206.875,42.75,20.225,0.0,716.75,23.2599,77.4126
2023-01-20 20:00:00,83.875,188.5,3.875,43.215,26.125,17.39,14.795,1.95,20.0,67.375,0.6599999999999999,189.375,42.625,19.275,0.0,717.0,23.2599,77.4126
2023-01-20 21:00:00,100.25,216.0,3.165,46.400000000000006,27.25,16.57,15.36,1.495,27.0,66.625,0.8500000000000001,225.0,42.375,18.915,0.0,717.25,23.2599,77.4126
2023-01-20 22:00:00,98.375,214.375,1.735,37.01,21.11,16.564999999999998,16.25,0.895,33.845,71.0,1.04,196.875,42.125,17.91,0.0,717.25,23.2599,77.4126
2023-01-20 23:00:00,92.25,193.625,1.335,32.19,18.2,16.625,15.549999999999999,0.8049999999999999,39.525,71.0,1.075,186.25,41.375,16.585,0.0,718.0,23.2599,77.4126
2023-01-21 00:00:00,96.75,201.125,1.125,30.19,16.96,15.825,13.34,1.005,35.185,73.125,0.5,166.5,41.25,15.54,0.0,718.0,23.2599,77.4126
2023-01-21 01:00:00,102.25,217.875,0.9450000000000001,26.89,15.06,14.885,13.325,0.9099999999999999,38.065,74.25,0.64,189.375,41.75,14.835,0.0,718.75,23.2599,77.4126
2023-01-21 02:00:00,107.875,197.625,0.8500000000000001,21.25,11.975,14.265,12.89,0.8799999999999999,46.475,73.875,0.6599999999999999,187.875,41.0,14.559999999999999,0.0,718.75,23.2599,77.4126
2023-01-21 03:00:00,109.125,193.125,0.75,19.725,11.1,13.649999999999999,11.415,0.855,43.625,75.5,0.615,207.875,41.25,13.89,0.0,719.0,23.2599,77.4126
2023-01-21 04:00:00,114.875,190.125,0.75,21.875,12.25,14.675,9.56,0.9199999999999999,38.96,77.125,0.575,198.41500000000002,40.375,13.45,0.0,719.0,23.2599,77.4126
2023-01-21 05:00:00,118.0,195.75,0.87,20.675,11.715,16.005000000000003,7.540000000000001,0.9349999999999999,35.775000000000006,78.5,0.365,223.0,41.5,12.864999999999998,0.0,719.0,23.2599,77.4126
2023-01-21 06:00:00,124.125,204.25,1.1099999999999999,23.4,13.375,17.125,10.42,1.06,24.189999999999998,80.0,0.425,252.665,42.75,12.440000000000001,0.0,719.0,23.2599,77.4126
2023-01-21 07:00:00,136.625,227.625,1.5499999999999998,27.5,15.875,17.075,9.75,1.21,20.585,80.125,0.42500000000000004,199.165,50.0,12.415,0.0,719.0,23.2599,77.4126
2023-01-21 08:00:00,148.5,258.125,1.565,29.56,16.99,16.935,9.01,1.345,25.675,72.5,0.55,210.125,149.25,14.465,0.0,718.25,23.2599,77.4126
2023-01-21 09:00:00,161.875,301.375,2.165,36.015,20.925,17.535,12.09,1.7850000000000001,37.849999999999994,63.5,0.5900000000000001,211.625,282.75,17.79,0.0,716.25,23.2599,77.4126
2023-01-21 10:00:00,149.625,325.875,1.6400000000000001,34.225,19.555,18.29,12.41,1.275,53.465,57.125,0.6,195.25,301.375,21.085,0.0,715.0,23.2599,77.4126
2023-01-21 11:00:00,117.0,286.0,1.2349999999999999,28.589999999999996,16.19,18.775,14.565000000000001,1.085,70.185,53.125,0.7,222.0,262.625,22.939999999999998,0.0,715.25,23.2599,77.4126
2023-01-21 12:00:00,88.5,183.375,1.185,22.200000000000003,12.79,17.475,14.045,0.91,82.275,50.0,0.7250000000000001,95.625,298.625,24.04,0.0,715.0,23.2599,77.4126
2023-01-21 13:00:00,80.75,160.75,0.9850000000000001,19.0,10.95,17.060000000000002,17.135,0.7749999999999999,92.06,43.75,0.71,106.375,319.125,26.04,0.0,714.75,23.2599,77.4126
2023-01-21 14:00:00,63.25,128.875,0.96,17.465,10.059999999999999,16.985,17.67,0.85,85.61,42.0,0.73,213.375,269.875,26.325,0.0,714.5,23.2599,77.4126
2023-01-21 15:00:00,47.25,109.25,0.75,16.365000000000002,9.315,17.240000000000002,18.86,0.705,80.0,36.0,0.845,135.875,280.0,27.125,0.0,714.0,23.2599,77.4126
2023-01-21 16:00:00,32.5,84.0,1.0,15.024999999999999,8.79,17.31,18.685000000000002,0.83,73.865,37.75,0.615,152.375,129.25,26.4,0.0,714.75,23.2599,77.4126
2023-01-21 17:00:00,33.125,81.25,6.85,28.165,20.535,17.24,18.515,1.73,41.19,45.875,0.375,224.125,48.125,23.939999999999998,0.0,715.75,23.2599,77.4126
2023-01-21 18:00:00,51.625,138.75,28.26,49.165,49.14,18.65,15.64,3.01,8.56,59.75,0.435,194.25,41.625,20.96,0.0,717.0,23.2599,77.4126
2023-01-21 19:00:00,102.25,236.375,60.9,54.775,78.65,16.275,13.91,3.455,13.780000000000001,70.75,0.375,151.125,41.375,19.47,0.0,717.0,23.2599,77.4126
2023-01-21 20:00:00,144.375,298.25,28.74,53.34,51.735,13.645,12.505,3.4450000000000003,6.785,75.875,0.35,208.0,40.875,18.425,0.0,717.25,23.2599,77.4126
2023-01-21 21:00:00,178.0,334.875,36.915,53.0,58.225,12.7,17.575,4.49,3.8499999999999996,78.5,0.35,247.375,41.625,17.865000000000002,0.0,717.75,23.2599,77.4126
2023-01-21 22:00:00,201.625,384.125,72.47500000000001,58.315,89.935,13.34,18.525,4.5,6.82,78.75,0.5,191.625,42.125,17.865000000000002,0.0,717.25,23.2599,77.4126
2023-01-21 23:00:00,189.5,362.375,31.0,55.81,54.885000000000005,14.515,18.65,2.475,12.33,80.125,0.39,152.625,42.0,17.285,0.0,717.75,23.2599,77.4126
2023-01-22 00:00:00,165.0,313.125,16.54,48.06,39.03,15.015,12.510000000000002,1.5350000000000001,12.114999999999998,82.25,0.38,62.125,41.375,16.39,0.0,718.0,23.2599,77.4126
2023-01-22 01:00:00,160.375,322.5,11.75,40.79,31.25,15.275,11.75,1.295,12.775,84.0,0.36,101.625,41.625,15.83,0.0,718.25,23.2599,77.4126
2023-01-22 02:00:00,145.875,258.375,5.985,34.435,23.18,15.969999999999999,12.16,1.04,15.059999999999999,84.75,0.505,273.5,41.625,15.49,0.0,718.0,23.2599,77.4126
2023-01-22 03:00:00,142.25,245.0,1.925,27.175,16.025,16.015,12.375,0.825,17.79,85.0,0.39,231.875,42.0,15.024999999999999,0.0,718.5,23.2599,77.4126
2023-01-22 04:00:00,140.875,240.5,2.815,24.240000000000002,15.184999999999999,16.52,12.635000000000002,0.8899999999999999,12.93,85.875,0.385,145.5,41.125,14.825,0.0,718.0,23.2599,77.4126
2023-01-22 05:00:00,139.25,254.5,2.04,22.799999999999997,13.785,16.45,13.35,0.7350000000000001,11.985,85.75,0.44,221.5,41.25,14.915,0.0,718.0,23.2599,77.4126
2023-01-22 06:00:00,138.75,265.875,6.985,23.475,18.165,15.91,13.315000000000001,0.865,10.865,86.0,0.385,161.25,42.375,14.66,0.0,718.75,23.2599,77.4126
2023-01-22 07:00:00,139.375,270.625,7.49,23.475,18.59,15.65,13.2,1.1,7.365,86.625,0.45,132.625,58.125,15.04,0.0,718.5,23.2599,77.4126
2023-01-22 08:00:00,150.25,321.375,3.34,26.435000000000002,16.795,14.375,13.125,0.845,14.8,81.125,0.685,98.25,164.625,17.015,0.0,717.25,23.2599,77.4126
2023-01-22 09:00:00,144.75,308.0,1.16,22.765,13.055,16.085,13.475,0.74,42.9,69.0,0.7150000000000001,100.875,272.25,19.564999999999998,0.0,715.5,23.2599,77.4126
2023-01-22 10:00:00,104.25,199.125,0.99,15.935,9.25,17.575,14.365,1.04,48.75,60.75,0.74,127.5,303.875,21.535,0.0,714.5,23.2599,77.4126
2023-01-22 11:00:00,71.375,147.625,1.11,15.115,8.935,17.195,13.4,0.905,55.5,54.75,0.765,145.25,291.75,23.125,0.0,714.5,23.2599,77.4126
2023-01-22 12:00:00,59.0,124.25,0.915,16.485,9.5,17.9,14.424999999999999,0.95,60.7,48.875,0.775,183.375,318.25,24.4,0.0,715.0,23.2599,77.4126
2023-01-22 13:00:00,49.625,104.125,0.85,15.96,9.190000000000001,18.14,17.775,0.8400000000000001,75.8,44.625,1.26,148.375,315.375,25.240000000000002,0.0,714.75,23.2599,77.4126
2023-01-22 14:00:00,45.25,100.0,0.9750000000000001,14.975000000000001,8.75,18.075,15.79,0.89,82.22,43.75,1.135,117.375,304.75,25.59,0.0,714.5,23.2599,77.4126
2023-01-22 15:00:00,44.625,101.375,0.89,15.235,8.84,18.335,15.004999999999999,0.81,84.6,39.875,0.975,131.125,264.5,25.89,0.0,714.0,23.2599,77.4126
2023-01-22 16:00:00,42.75,102.875,0.74,16.1,9.15,18.21,13.785,1.045,81.3,49.25,0.69,164.375,133.5,24.6,0.0,715.0,23.2599,77.4126
2023-01-22 17:00:00,51.875,132.75,1.1,19.81,11.434999999999999,17.975,12.69,1.3599999999999999,63.78,57.75,0.59,188.75,47.75,22.085,0.0,716.0,23.2599,77.4126
2023-01-22 18:00:00,63.375,157.375,1.0899999999999999,25.465,14.45,17.6,11.825,1.895,50.3,61.75,0.51,232.375,41.5,20.36,0.0,717.0,23.2599,77.4126
2023-01-22 19:00:00,78.375,179.375,1.71,30.515,17.625,17.39,12.93,1.81,46.5,61.875,0.655,204.375,41.875,19.875,0.0,717.0,23.2599,77.4126
2023-01-22 20:00:00,90.25,199.125,6.35,50.885,32.260000000000005,17.545,13.05,2.485,15.58,63.5,0.49,227.625,42.75,19.314999999999998,0.0,717.25,23.2599,77.4126
2023-01-22 21:00:00,108.125,232.625,26.825,57.19,52.230000000000004,17.225,13.425,2.825,6.97,66.5,0.51,208.625,42.125,18.61,0.0,717.0,23.2599,77.4126
2023-01-22 22:00:00,113.875,255.5,28.325,54.5,51.99,15.99,13.844999999999999,2.7199999999999998,7.47,69.75,0.5,193.0,42.125,17.725,0.0,717.5,23.2599,77.4126
2023-01-22 23:00:00,119.625,269.625,19.34,52.665,43.735,16.325,13.3,1.995,7.62,71.125,0.575,202.25,41.125,17.439999999999998,0.0,717.5,23.2599,77.4126
2023-01-23 00:00:00,114.875,267.5,10.950000000000001,46.849999999999994,33.825,16.035,12.24,1.3,7.92,76.0,0.385,157.875,40.875,16.375,0.0,717.5,23.2599,77.4126
2023-01-23 01:00:00,116.5,252.5,13.8,40.565,32.815,15.875,11.780000000000001,1.24,8.28,78.5,0.38,151.5,40.125,15.884999999999998,0.0,718.0,23.2599,77.4126
2023-01-23 02:00:00,120.75,247.125,11.41,36.925,28.910000000000004,15.725,11.635,1.055,8.6,80.0,0.45,194.5,41.25,15.9,0.0,718.0,23.2599,77.4126
2023-01-23 03:00:00,116.875,241.375,2.0300000000000002,28.41,16.765,14.29,10.385,0.665,8.9,82.375,0.39,133.25,41.125,15.69,0.0,718.0,23.2599,77.4126
2023-01-23 04:00:00,110.375,191.25,1.785,25.165,14.85,15.010000000000002,9.084999999999999,0.6599999999999999,8.53,84.375,0.385,139.5,40.5,15.49,0.0,718.0,23.2599,77.4126
2023-01-23 05:00:00,113.25,184.0,2.19,23.325000000000003,14.2,15.435,9.085,0.695,4.965000000000001,84.5,0.385,141.79,41.875,15.46,0.0,718.5,23.2599,77.4126
2023-01-23 06:00:00,113.0,187.125,2.9050000000000002,24.475,15.379999999999999,15.69,10.235,0.765,3.9250000000000003,85.25,0.375,147.0,42.25,15.315,0.0,718.5,23.2599,77.4126
2023-01-23 07:00:00,117.625,195.375,5.37,25.560000000000002,17.95,15.835,11.065000000000001,0.9550000000000001,5.449999999999999,85.5,0.35,109.71,51.375,15.4,0.0,718.0,23.2599,77.4126
2023-01-23 08:00:00,127.5,219.125,5.96,31.09,21.384999999999998,16.28,11.065000000000001,0.975,6.625,79.25,0.54,206.875,151.125,17.189999999999998,0.0,717.5,23.2599,77.4126
2023-01-23 09:00:00,128.5,225.5,2.44,31.89,18.935,17.2,8.885,0.9950000000000001,18.465,68.25,0.71,217.375,276.375,20.134999999999998,0.0,715.5,23.2599,77.4126
2023-01-23 10:00:00,107.5,203.5,1.8599999999999999,28.009999999999998,16.415,18.425,9.66,0.97,34.985,58.5,0.92,229.375,304.0,22.515,0.0,714.75,23.2599,77.4126
2023-01-23 11:00:00,83.0,172.5,1.29,23.259999999999998,13.415,18.95,12.465,0.8300000000000001,55.635000000000005,52.625,1.35,209.875,285.375,24.259999999999998,0.0,714.5,23.2599,77.4126
2023-01-23 12:00:00,66.375,158.125,0.865,18.49,10.54,18.59,14.93,0.7649999999999999,69.32,43.625,1.5150000000000001,209.625,311.375,25.759999999999998,0.0,715.0,23.2599,77.4126
2023-01-23 13:00:00,45.375,111.75,1.0250000000000001,16.925,9.86,17.615000000000002,13.46,0.605,70.25,41.5,1.43,174.625,333.75,26.615000000000002,0.0,714.5,23.2599,77.4126
2023-01-23 14:00:00,38.0,90.5,0.985,15.725,9.19,16.82,11.965,0.62,70.515,41.125,1.26,212.375,294.625,26.935000000000002,0.0,714.5,23.2599,77.4126
2023-01-23 15:00:00,37.625,92.625,0.99,15.3,8.94,16.6,13.325,0.66,67.85,42.25,1.0899999999999999,213.125,211.75,26.565,0.0,714.25,23.2599,77.4126
2023-01-23 16:00:00,41.375,95.5,0.935,15.940000000000001,9.24,16.485,13.3,0.71,67.14,43.875,1.0,92.625,141.875,25.985,0.0,714.5,23.2599,77.4126
2023-01-23 17:00:00,43.875,104.125,1.06,23.525,13.36,16.685000000000002,12.64,0.875,57.185,49.375,0.49,102.66499999999999,49.875,24.275,0.0,715.25,23.2599,77.4126
2023-01-23 18:00:00,47.875,123.25,20.560000000000002,37.21,36.515,17.1,10.725,1.575,37.115,57.125,0.35,146.91500000000002,43.125,22.14,0.0,716.25,23.2599,77.4126
2023-01-23 19:00:00,58.625,151.25,34.825,44.175,51.8,16.675,11.334999999999999,2.2800000000000002,21.49,62.0,0.35,130.75,43.125,20.825,0.0,716.25,23.2599,77.4126
2023-01-23 20:00:00,70.25,175.5,22.175,43.475,41.135,17.0,10.024999999999999,2.345,14.684999999999999,66.25,0.385,152.125,43.125,19.985,0.0,716.75,23.2599,77.4126
2023-01-23 21:00:00,87.5,198.875,62.165,47.285000000000004,75.675,16.560000000000002,12.045,3.6050000000000004,11.75,69.5,0.35,139.5,41.5,19.435000000000002,0.0,717.0,23.2599,77.4126
2023-01-23 22:00:00,113.125,252.0,52.66,42.97,65.67,15.815,13.174999999999999,3.9450000000000003,5.92,72.875,0.35,141.25,41.625,18.725,0.0,717.0,23.2599,77.4126
2023-01-23 23:00:00,119.625,270.5,58.525000000000006,44.25,71.125,15.445,13.25,2.775,5.8,74.125,0.365,146.25,41.0,18.285,0.0,717.0,23.2599,77.4126
2023-01-24 00:00:00,119.0,251.5,27.650000000000002,41.01,44.325,14.5,12.11,1.415,5.685,76.0,0.365,147.625,41.625,17.625,0.0,717.0,23.2599,77.4126
2023-01-24 01:00:00,110.28999999999999,238.0,10.125,38.035,28.46,14.335,12.425,0.61,13.415,77.375,0.4,162.5,40.625,17.46,0.0,717.25,23.2599,77.4126
2023-01-24 02:00:00,87.5,177.0,4.635,34.85,22.3,14.94,13.2,0.42,24.265,75.0,0.485,188.875,41.125,17.54,0.0,718.0,23.2599,77.4126
2023-01-24 03:00:00,74.0,139.5,1.865,28.865000000000002,16.86,15.66,14.665,0.34,32.425,72.5,0.42500000000000004,195.5,41.625,17.35,0.0,717.5,23.2599,77.4126
2023-01-24 04:00:00,67.5,128.75,0.96,21.41,12.175,16.924999999999997,14.82,0.675,32.435,76.0,0.4,193.0,41.75,16.424999999999997,0.0,717.75,23.2599,77.4126
2023-01-24 05:00:00,64.75,123.0,0.9750000000000001,19.86,11.39,17.745,11.5,0.645,33.61,78.375,0.405,174.25,43.0,15.785,0.0,718.0,23.2599,77.4126
2023-01-24 06:00:00,58.5,118.25,1.65,21.925,13.01,18.37,12.5,0.6849999999999999,33.425,77.875,0.625,167.5,42.75,16.04,0.0,718.0,23.2599,77.4126
2023-01-24 07:00:00,65.375,135.875,8.275,24.425,19.725,19.314999999999998,15.0,0.875,30.485,77.125,0.675,172.125,51.125,16.1,0.0,718.0,23.2599,77.4126
2023-01-24 08:00:00,74.75,151.875,3.19,25.085,15.925,19.05,15.010000000000002,0.865,32.685,69.625,0.645,143.375,150.5,18.085,0.0,717.0,23.2599,77.4126
2023-01-24 09:00:00,77.0,154.125,1.155,20.85,12.030000000000001,20.59,15.625,0.895,56.4,60.375,1.0350000000000001,92.25,273.25,20.65,0.0,715.5,23.2599,77.4126
2023-01-24 10:00:00,62.125,136.875,1.085,18.564999999999998,10.765,20.41,15.100000000000001,0.7350000000000001,60.89,54.125,1.0,216.75,303.125,22.8,0.0,714.0,23.2599,77.4126
2023-01-24 11:00:00,55.5,122.125,0.75,16.725,9.515,18.88,12.815,0.72,65.0,49.75,1.385,96.5,275.75,24.25,0.0,714.0,23.2599,77.4126
2023-01-24 12:00:00,43.0,104.25,1.13,14.47,8.6,19.9,14.54,0.7,45.24,48.75,1.725,96.25,310.625,24.865000000000002,0.0,715.0,23.2599,77.4126
2023-01-24 13:00:00,41.5,107.375,0.59,13.55,7.675,17.5,14.275,0.755,62.325,47.375,1.975,94.75,327.75,25.59,0.0,715.0,23.2599,77.4126
2023-01-24 14:00:00,40.125,110.875,0.5650000000000001,13.58,7.66,16.815,13.34,0.715,76.935,44.5,1.5750000000000002,135.875,304.875,26.17,0.0,714.5,23.2599,77.4126
2023-01-24 15:00:00,40.0,93.75,0.8600000000000001,12.899999999999999,7.5649999999999995,17.14,13.975000000000001,0.6799999999999999,82.515,44.125,1.4500000000000002,98.75,285.625,26.485,0.0,714.0,23.2599,77.4126
2023-01-24 16:00:00,45.0,86.25,0.8,10.61,6.3100000000000005,15.515,14.365,0.79,75.125,47.25,1.04,101.875,132.5,25.575000000000003,0.0,714.5,23.2599,77.4126
2023-01-24 17:00:00,43.375,85.75,0.8400000000000001,14.175,8.235,14.614999999999998,14.525,0.97,68.215,52.75,0.575,137.625,47.875,24.13,0.0,715.25,23.2599,77.4126
2023-01-24 18:00:00,49.125,135.25,15.16,41.160000000000004,34.2,14.265,13.035,1.8,35.65,61.0,0.365,179.625,41.0,21.85,0.0,716.5,23.2599,77.4126
2023-01-24 19:00:00,71.25,171.875,38.34,45.785000000000004,55.525000000000006,15.434999999999999,15.375,2.99,17.46,65.75,0.375,159.75,41.75,20.634999999999998,0.0,717.0,23.2599,77.4126
2023-01-24 20:00:00,99.375,236.5,54.04,47.94,69.44,16.665,17.1,3.515,11.685,68.25,0.385,155.25,42.0,20.135,0.0,716.75,23.2599,77.4126
2023-01-24 21:00:00,108.75,250.75,53.864999999999995,45.665,68.075,15.875,17.285,3.63,9.55,69.5,0.385,154.625,41.625,19.86,0.0,717.0,23.2599,77.4126
2023-01-24 22:00:00,126.0,289.375,56.64,46.15,70.59,15.434999999999999,17.439999999999998,3.83,9.535,71.5,0.365,126.0,41.625,19.4,0.0,717.0,23.2599,77.4126
2023-01-24 23:00:00,131.0,294.375,45.365,44.41,60.5,15.364999999999998,16.35,3.34,4.2250000000000005,74.375,0.385,148.25,40.875,18.65,0.0,717.25,23.2599,77.4126
2023-01-25 00:00:00,131.0,296.125,15.700000000000001,43.65,35.985,15.399999999999999,14.18,1.295,28.455,72.0,0.44999999999999996,214.0,42.125,18.865000000000002,0.0,717.0,23.2599,77.4126
2023-01-25 01:00:00,104.75,228.625,2.475,33.0,19.535,15.475000000000001,13.27,0.38,39.760000000000005,73.875,0.5,160.875,41.125,18.689999999999998,0.0,717.0,23.2599,77.4126
2023-01-25 02:00:00,86.5,176.5,1.04,23.035,13.094999999999999,15.735,13.34,0.825,44.89,76.875,0.46499999999999997,200.125,41.25,18.134999999999998,0.0,717.0,23.2599,77.4126
2023-01-25 03:00:00,88.5,168.75,0.71,17.884999999999998,10.100000000000001,15.325000000000001,12.399999999999999,0.815,56.42,73.75,0.59,228.375,41.125,17.96,0.0,717.25,23.2599,77.4126
2023-01-25 04:00:00,88.75,159.5,0.72,16.84,9.525,14.875,11.315000000000001,0.8600000000000001,54.365,74.75,0.625,163.625,41.0,17.54,0.0,717.75,23.2599,77.4126
2023-01-25 05:00:00,90.0,160.125,0.79,16.515,9.425,15.149999999999999,8.809999999999999,0.8400000000000001,50.585,75.25,0.79,211.25,41.25,16.54,0.0,718.0,23.2599,77.4126
2023-01-25 06:00:00,88.375,150.0,0.75,15.515,8.865,15.37,13.36,0.825,52.71,74.625,0.825,207.75,42.375,16.23,0.0,718.25,23.2599,77.4126
2023-01-25 07:00:00,86.625,140.5,1.02,15.91,9.275,15.9,14.34,0.8300000000000001,56.28,74.75,0.75,201.375,45.375,16.485,0.0,718.0,23.2599,77.4126
2023-01-25 08:00:00,77.5,135.875,0.9099999999999999,18.075000000000003,10.325,16.725,12.975,0.865,56.635,72.375,0.81,206.125,101.0,17.134999999999998,0.0,717.75,23.2599,77.4126
2023-01-25 09:00:00,79.375,139.75,1.2,20.41,11.86,18.025,12.565,1.02,70.2,65.25,0.7350000000000001,213.0,240.625,18.865000000000002,0.0,716.75,23.2599,77.4126
2023-01-25 10:00:00,75.75,148.0,1.165,24.185,13.81,18.66,9.135,1.12,72.235,59.25,0.74,189.375,249.25,20.41,0.0,716.25,23.2599,77.4126
2023-01-25 11:00:00,72.0,164.25,1.175,23.475,13.465,18.71,12.035,1.23,69.53999999999999,59.25,0.75,182.75,277.75,21.275,0.0,715.75,23.2599,77.4126
2023-01-25 12:00:00,79.5,193.125,1.15,21.625,12.415,18.259999999999998,11.785,1.25,77.75,56.75,0.9,203.0,310.125,22.675,0.0,716.0,23.2599,77.4126
2023-01-25 13:00:00,75.25,164.375,0.99,18.965,10.9,18.0,12.71,1.105,72.765,58.125,0.975,189.5,304.75,23.215,0.0,715.5,23.2599,77.4126
2023-01-25 14:00:00,82.0,160.125,1.3,17.89,10.56,17.295,14.455,1.205,57.510000000000005,63.125,1.06,200.5,227.875,22.21,0.0,716.0,23.2599,77.4126
2023-01-25 15:00:00,91.5,179.375,1.15,17.625,10.315,17.14,16.07,1.2349999999999999,53.72,65.125,1.0350000000000001,190.75,183.125,21.85,0.0,716.0,23.2599,77.4126
2023-01-25 16:00:00,100.875,190.375,1.1600000000000001,20.884999999999998,12.085,16.965,17.975,1.35,50.644999999999996,69.625,1.15,201.625,53.5,20.310000000000002,0.0,717.0,23.2599,77.4126
2023-01-25 17:00:00,119.625,241.625,1.2799999999999998,26.125,14.91,16.935,15.12,1.39,38.65,77.375,1.1,202.875,42.875,19.09,0.0,717.25,23.2599,77.4126
2023-01-25 18:00:00,133.375,299.625,1.385,24.939999999999998,14.399999999999999,16.814999999999998,15.3,1.4049999999999998,30.03,78.375,0.9650000000000001,199.25,41.375,18.564999999999998,0.0,717.0,23.2599,77.4126
2023-01-25 19:00:00,127.25,223.25,1.185,24.285,13.89,16.15,13.8,1.35,29.29,80.25,1.0899999999999999,193.375,41.875,17.939999999999998,0.85,717.5,23.2599,77.4126
2023-01-25 20:00:00,127.5,205.125,1.5750000000000002,23.085,13.54,17.125,13.079999999999998,1.29,14.275,86.25,1.125,194.625,41.625,16.91,1.325,718.0,23.2599,77.4126
2023-01-25 21:00:00,126.58500000000001,198.45999999999998,1.96,22.875,13.75,17.55,12.66,1.31,11.02,87.16499999999999,0.95,222.08499999999998,41.25,16.675,0.0,718.0,23.2599,77.4126
2023-01-25 22:00:00,112.5,145.75,1.57,22.03,12.97,13.4,18.15,0.86,11.38,95.0,1.43,191.75,67.75,15.88,0.0,718.0,23.2599,77.4126
2023-01-25 23:00:00,107.0,149.25,1.27,19.9,11.62,13.52,17.63,0.7,15.82,95.0,1.3,192.0,67.75,15.7,0.12,718.0,23.2599,77.4126
2023-01-26 00:00:00,110.25,140.5,0.88,18.4,10.5,13.45,15.35,0.71,18.15,95.75,1.58,173.0,67.5,15.57,1.25,718.0,23.2599,77.4126
